species,bio1_mean_temp,bio12_precip,bio4_temp_seasonality,bio15_precip_seasonality,bio5_max_temp,bio6_min_temp,ndvi_mean,alan_nightlight,elevation,raw_edge_density,raw_entropy,raw_luminance,raw_contrast,raw_saturation
Apamea furva,5.196905448070176,1022.3976608187135,656.8070179532164,28.58771302631579,19.27076023391813,-6.665497076023391,0.4081783619532164,4.442640783391813,1037.6140350877192,0.2861937673022803,7.137593106644513,106.939147396667,47.88753640511465,104.53908060262881
Apamea helva,8.622079975984251,999.4015748031496,990.7984296456693,20.63405287952756,27.84527559055118,-10.67007874015748,0.5441328740944882,4.3743183006299216,285.62598425196853,0.2534911000507716,6.776426997717116,131.8810580306088,39.94767570465532,131.02749838289023
Apamea illyria,6.3742221588,1100.8333333333333,675.8829584,30.52936387333333,19.996000000000002,-5.054666666666667,0.5260249959333333,5.7035800448666665,397.05333333333334,0.3085990197470593,7.238138864886532,105.49031476285269,49.82807173463813,79.16906304713756
Apamea impulsa,4.926100567924529,966.2830188679245,1020.5836326415094,25.28140963207547,24.467924528301886,-14.81698113207547,0.5068207535849056,2.733154891320755,321.9811320754717,0.22752169419187315,6.393681382260719,94.40689374403486,45.69235108112017,92.84884877779743
Apamea indocilis,5.622376501851852,1095.2222222222222,944.9343585185185,24.723631479629628,24.22407407407407,-12.66851851851852,0.5606527742592593,2.5719145455555554,464.8333333333333,0.29619190992554856,7.12089127702237,125.99941977402929,47.30151073676485,89.7423074017632
Apamea inficita,3.0390376723214283,506.26190476190476,900.2767143452381,35.72360981845238,22.875,-14.72857142857143,0.3776309527380952,5.04843684375,1495.595238095238,0.21676770857305683,6.767372212875704,152.72234059230672,35.75354824134797,108.36721336909477
Apamea inordinata,6.451818170909091,374.76363636363635,936.8040085454545,45.58854346363636,27.514545454545452,-12.105454545454545,0.35984999490909086,2.5024509427272728,1087.0272727272727,0.30781215109342586,6.8461943652777615,135.47922153120768,44.34792780098314,90.08912823595934
Apamea kuusamoensis,1.3548387087258065,810.8225806451613,712.5671480645162,33.26124020967742,16.198387096774194,-10.34032258064516,0.3096854822580645,0.785245970967742,821.6774193548387,0.28749172536656115,7.055653750501656,102.91823377825936,37.496321357948055,110.08946095466929
Apamea lateritia,4.147477454778379,846.1945945945946,797.9427370810811,31.971398905405408,20.185405405405405,-9.682702702702702,0.42067116940540544,10.579441029891893,623.6432432432432,0.24066359720893707,7.008272675556845,114.07892731988325,38.3616914810709,98.55696788840818
Apamea leucodon,2.2935897,335.3076923076923,1327.19225,58.76156561538461,25.846153846153847,-21.315384615384616,0.3166730769230769,9.826151084615386,943.6923076923077,0.29318075427890794,7.358998968112067,128.41587743235667,49.204069889700534,86.79568781460036
Apamea lignicolora,5.67892157301038,889.9861591695502,1045.2021683044984,28.06849596435986,25.825951557093425,-14.612802768166091,0.4977811414186851,3.3658114304844293,388.9896193771626,0.3023851486611814,6.983999865679609,125.00377524151413,45.39615286419312,114.15273720288945
Apamea lithoxylaea,9.025152054569343,824.6131386861314,614.9378015328467,22.993492503649637,22.634306569343067,-1.897810218978102,0.6111660604379563,5.722056686204379,317.3065693430657,0.2462724276303488,6.9619366338504385,138.7643618348298,38.14370855505236,80.45147195515601
Apamea longula,6.0985074111940305,472.46268656716416,842.4157468656716,38.853834179104474,26.005970149253734,-10.597014925373134,0.37835447955223883,0.5485723119402985,1273.0149253731342,0.29083702945548273,7.211287493659423,143.37196364078457,41.237804805331,80.86959419276057
Apamea maillardi,2.06643968729572,1053.8793774319065,624.9983784435798,24.752300159533075,15.710116731517509,-9.720622568093384,0.2867470818521401,1.276662087782101,1906.0272373540856,0.23527828655420802,6.491080568887278,130.59915073800053,50.61436140936099,138.68514961859879
Apamea monoglypha,8.335535672142857,893.3857142857142,567.2030375714286,22.34396549642857,20.812142857142856,-1.7085714285714284,0.5920839310714285,9.441623568357143,237.12142857142857,0.2768481454231092,7.1910101010793275,108.01175173000236,42.8656174655807,90.21298868136317
Apamea nigrior,8.02052464074074,1021.3703703703703,957.8061355555556,14.904237744444444,26.63703703703704,-10.0,0.5564073996296296,3.838012072592593,312.7037037037037,0.32557915525106373,7.330819626657723,97.46613893887827,48.26743448536076,83.46187470826817
Apamea niveivenosa,4.556484673943662,471.17605633802816,996.3086999295774,47.5299551056338,25.826760563380283,-15.13450704225352,0.32066901253521124,14.977110690633804,1284.4507042253522,0.27771504124140295,7.228270055675719,139.6169864451698,50.8343266320898,85.96407302781068
Apamea oblonga,3.701388905,543.25,1104.2749722222222,34.3081045,23.905555555555555,-14.961111111111112,0.4118958377777778,10.842268605,336.8888888888889,0.23487074099370003,5.893479354412154,110.7272048315587,43.63612956578328,129.4361506767618
Apamea occidens,5.696808514042553,467.2340425531915,822.3769760638298,44.35422434042553,26.668085106382982,-10.76595744680851,0.3823377660106383,1.016281475212766,1768.0106382978724,0.3114035896455851,7.121810450786373,136.16052531072904,47.452074196261684,74.3536226590762
Apamea platinea,6.238224676086957,1101.9021739130435,634.5895828260869,22.80188443478261,20.143478260869564,-5.043478260869565,0.46119293773913045,0.8462148073913044,1256.445652173913,0.259643369421083,6.278671966366855,158.18036884443833,47.83134671414649,115.22262161960508
Apamea plutonia,6.790694356666666,919.2666666666667,956.5496826666666,20.774851183333332,26.226666666666667,-11.639999999999999,0.5359416659999999,2.6340013566666665,578.6,0.2812849726886558,7.15502727790087,96.92473689880914,43.751652371836165,80.73203647200201
Apamea remissa,6.974287736410257,989.7777777777778,676.4949997435897,29.734575893162393,20.666666666666668,-4.628205128205129,0.54394016991453,7.613126512905982,190.73504273504273,0.3096528956766338,7.296322659734441,105.20589934696925,45.50513867117226,82.98662713892642
Apamea rubrirena,4.45436991645122,1128.0365853658536,668.0780142073171,30.85743820426829,18.452439024390245,-7.555487804878048,0.3901417673780488,2.381662328719512,1049.9634146341464,0.27075392227498024,6.885636383729392,90.7166889886084,44.88045436134173,93.11174157304643
Apamea schildei,1.3308333524,1248.84,677.6364467999999,29.4969686,15.272,-10.032,0.29414000304,0.061650748000000005,804.88,0.2931144665940682,6.296684029863242,109.03551684370841,35.83856343758322,109.81910698546874
Apamea scoparia,4.894535218165829,478.9497487437186,950.8966851256281,46.90108081407035,25.87788944723618,-13.933668341708543,0.37822612929648236,5.97301302356784,1206.9748743718592,0.26564018703055436,6.860913589295861,118.62482503281782,40.172070437728735,114.74583887698938
Apamea sora,3.53463544140625,523.765625,860.08933109375,34.200048953125,22.6453125,-13.590625,0.43818358640625,0.5285113734375,1209.90625,0.31212530066098215,7.291089255235138,121.919191280824,43.876966321756605,97.99641889498058
Apamea sordens,7.713300189827814,886.3112582781457,736.0588580794703,23.647603947019867,22.64370860927152,-5.437086092715232,0.555379139602649,5.778347351390728,221.50993377483445,0.2697531908351024,7.083563035849684,118.54440177487028,39.69234375125701,82.29358674121293
Apamea spaldingi,7.475181184695652,387.2608695652174,871.9190893043478,46.77761445217391,28.593043478260867,-10.08,0.3433999966086957,0.5042048881739131,1281.017391304348,0.3083649249518867,7.228039937636708,140.4135765531057,46.34225217853214,71.43296123868953
Apamea sublustris,7.814516075483871,938.2709677419355,647.4376734193548,23.137112154838707,21.98516129032258,-3.8012903225806456,0.5704371021935484,2.183267679096774,650.4064516129032,0.266964976359984,7.093739715028647,134.4716091984652,42.86743118599126,110.56167326035812
Apamea syriaca,10.551128416666666,749.75,707.3978454861111,35.47619673611111,25.739583333333332,-2.4361111111111113,0.6060833346527779,2.675823390763889,339.1666666666667,0.31362195187636477,6.953902170434646,112.45719205561485,42.60809287843163,108.67730024345732
Apamea taiwana,8.768055483333333,3917.9583333333335,354.6330879166667,59.176514499999996,15.895833333333334,-0.3333333333333333,0.8039583349999999,0.11830610000000001,2735.5833333333335,0.23063482420175876,7.086956075198585,86.88124941637368,41.05510041405292,105.84421037856696
Apamea unanimis,6.425848717222222,944.6203703703703,904.5800135185185,24.63844741203704,23.83240740740741,-10.40925925925926,0.5405625047222222,6.348110794907407,226.88888888888889,0.30210725619385626,7.070134330735858,106.09987962750932,42.22455969967564,92.55763375334008
Apamea verbascoides,5.424919890384615,1100.923076923077,1040.5047390384616,18.659732214423077,24.89903846153846,-14.892307692307693,0.5606226029807693,2.86568305125,282.46153846153845,0.2921573164562926,6.94879040984683,120.66243165515483,52.50551460981233,112.3294410154023
Apamea vultuosa,5.659410918965517,1212.448275862069,938.3503615517242,26.429734909482757,23.70603448275862,-12.137068965517242,0.5617844838793103,2.956640329310345,331.1896551724138,0.27660746762887817,6.8442651282568105,124.65274171124645,49.2868861492369,108.12045028561064
Apamea zeta,0.5596818595435684,994.1742738589212,695.808422033195,24.441820543568465,14.991701244813278,-12.22863070539419,0.28421058053941906,1.8751253243983403,1820.8796680497926,0.2481722268942219,6.11913586776977,126.11413311044535,47.499784761536674,132.19037404556846
Apaustis rupicola,10.80133538974359,525.9102564102565,823.6380015384615,25.6198385,27.23076923076923,-3.329487179487179,0.5243333284615385,1.0264611288461538,180.64102564102564,0.24991814404094598,6.95920792204023,107.00860783053318,50.704629420110074,115.57852707287356
Apina callisto,14.05779917948718,675.2179487179487,508.47428641025635,22.886958737179487,28.203846153846154,1.5326923076923076,0.5224086596153846,6.369290688269231,483.10897435897436,0.27989918342254827,7.229012405596195,106.5619096000645,54.02988896218668,82.81021852682207
Aplectoides condita,3.326990018634328,953.9776119402985,1082.4636240298507,27.12466685708955,23.55410447761194,-17.649253731343283,0.5318050520895522,0.9891183421268658,419.38432835820896,0.3137507710097375,6.998541894539446,120.54692942917262,49.225637687909995,85.15598363285972
Aporophyla australis,14.027550654545454,669.8484848484849,630.8161044242424,37.22307711515152,28.585454545454546,2.1448484848484846,0.5459075726666667,8.749045612666666,211.3939393939394,0.27671363483273587,6.834509254136592,115.62012880064422,45.83847667724694,87.01328468828028
Aporophyla canescens,13.626755529949238,628.3553299492386,656.0734188324873,42.97498798984772,29.07005076142132,1.2720812182741117,0.512563451319797,10.633165057258884,464.8274111675127,0.2803307783087511,6.373733859016227,146.29320259173357,45.56447776968642,78.38504639793035
Aporophyla chioleuca,15.53476553125,626.5625,543.70623375,61.417886109375,30.2484375,4.4421875,0.469640624375,9.48648860921875,379.546875,0.2847776727426558,6.437111108486437,98.58914415914317,48.67200230108793,89.80840572255642
Aporophyla lueneburgensis,10.429297599371068,793.2012578616352,606.5398718238994,24.13777539937107,24.67610062893082,-0.49308176100628937,0.6032515766666666,4.639253638616352,391.0314465408805,0.23947530432937045,6.835597024803642,109.67791526375963,38.43011747262067,75.74083541271114
Aporophyla lutulenta,9.801213901968504,689.6181102362204,742.705961496063,25.642078411417323,25.362992125984253,-3.4803149606299213,0.5600009829527559,3.971089405,242.70078740157481,0.23378486900484188,6.697440298889254,106.12896591042687,41.80601132488371,90.05580809671596
Aporophyla nigra,11.52487321173913,764.0826086956522,509.5529811304348,30.793628776086955,24.178260869565218,1.8408695652173912,0.5961804385652174,5.699048564391304,217.68695652173912,0.19891131081710345,6.702093905509275,75.50133430258482,36.80743354019789,64.35255993170543
Apospasta rantaizanensis,12.616358032407406,3199.1203703703704,362.2448327314815,63.294997268518514,19.86851851851852,3.6837962962962965,0.8151955978703703,1.1724586616666668,2021.8796296296296,0.24996497851369945,7.149068143417676,112.20619520099862,42.370807193272015,74.37103441185876
Apsarasa radians,20.089064368231046,2468.148014440433,310.11471050902526,62.57406377256317,27.708664259927797,11.535740072202167,0.7818727402888087,2.1447326773285202,829.9566787003611,0.2511303880494386,7.0000529512163965,103.77191594974897,69.19963356536684,78.38486924586161
Apterogenum ypsillon,9.180463818867924,722.0943396226415,704.1045866981133,24.257344608490566,23.923584905660377,-3.1113207547169814,0.562516508773585,6.092598059433962,196.06603773584905,0.25816013430149615,6.9645288559414835,108.61318891852537,39.79015556534278,79.57189522110588
Araea indecora,17.79218675,423.9375,286.86482,18.0387175625,27.28125,8.1625,0.57940625125,1.24393975,87.6875,0.32396054334506863,6.015555118094962,135.8133536856061,51.828439220218975,113.96462966622036
Araeopteron amoena,17.76770825,2097.1,660.5577344999999,64.17306765,29.525,4.77,0.654324997,15.882141185,257.4,0.31526519767454736,7.269292311760782,129.60089489727056,40.939971691664134,63.37757791480167
Araeopteron canescens,19.174663603508773,1352.9684210526316,390.1838870526316,47.861702207017544,28.83157894736842,7.6136842105263165,0.7088649122105264,0.9734513828070175,201.22456140350877,0.27657885357410134,6.879016205241555,130.58917188279995,37.531625123936635,69.79222208777603
Araeopteron ecphaea,16.062188970149254,710.5522388059702,592.5168659701492,43.778641179104476,29.771641791044775,4.353731343283582,0.5657276126865671,14.252653253731344,87.68656716417911,0.24882680257097883,6.403156785167316,116.6361799874933,42.71392090519589,103.39099055974513
Araeopteron epiphracta,18.58872305504587,1546.834862385321,379.30935082568806,48.704411311926606,27.795412844036697,7.741284403669725,0.7208646722018348,0.46639705972477064,311.348623853211,0.2901762513479083,6.955651981231175,140.72591555219947,48.123906737581954,83.17605549130539
Arasada kanshireiensis,20.049390219512194,2495.9268292682927,403.42858317073166,60.16373334146342,28.714634146341464,10.736585365853658,0.7692317170731707,4.217258435853658,593.6829268292682,0.16183236463597253,6.712261487199506,134.9408671075018,32.41989054653327,91.29702420195945
Arasada pyraliformis,21.076105551020408,2697.265306122449,434.8917225,56.543772030612246,29.903061224489797,11.885714285714286,0.687221942244898,5.80276440234694,284.57142857142856,0.2141249367466007,6.796231558919456,149.3762822667931,33.294583109071766,85.54166651502638
Archanara dissoluta,9.143593735,705.8,734.8621578750001,27.51548325,24.065,-3.6424999999999996,0.5491281275,6.53998757775,118.4375,0.22636192844621789,6.657988762870867,123.95899936581557,39.98672860116803,116.49287819509964
Archanara neurica,9.658202289308177,794.3962264150944,660.9019083018868,24.778035559748428,23.793081761006288,-2.169811320754717,0.5615424588050315,2.97946882245283,151.8993710691824,0.19453472553254028,6.457427953656236,112.00135334212085,34.33723514349354,84.16590240248014
Arenostola phragmitidis,8.95595227755102,830.3061224489796,621.9863548979591,23.204102224489798,21.99591836734694,-1.6040816326530611,0.5770459124489796,3.351164552040816,69.14285714285714,0.14078655407016732,6.787090260328144,142.63055658005806,35.01347709852278,75.33188953172174
Argentostiria koebelei,18.206300777439026,180.9268292682927,771.1686592682927,61.20023753658536,38.39329268292683,1.1945121951219513,0.18945884067682928,1.0254894075609757,798.5548780487804,0.22725900877132563,6.520674390275147,161.66849971477563,52.005472098752804,102.95128817411722
Argillophora furcilla,14.75923418918919,1280.945945945946,790.0275418918918,16.74101924324324,31.402702702702705,-2.2378378378378376,0.6561419056756757,3.663729421081081,257.18918918918916,0.23856984890508484,6.6554756395015895,151.270692883592,44.02505769872665,92.32779270814937
Argyrogramma signata,22.729973032258062,1879.3225806451612,312.9644835483871,81.37089293548387,30.551612903225806,13.016129032258064,0.6441209748387097,4.233819,205.32258064516128,0.27169524591027433,6.406022592519628,125.8717865421118,47.83713318804184,107.79890494158028
Argyrogramma verruca,19.001946420069203,1347.0311418685121,624.8919439100346,28.731367880622837,32.51418685121107,4.394117647058824,0.6125916958823528,14.716778673079585,135.72318339100346,0.27148450873122126,7.063669785239523,118.57595923979936,51.138855477363236,128.76908205578104
Argyrolepidia aequalis,21.006224855421685,2245.0602409638554,324.9949145783132,71.52093840963855,29.132530120481928,11.397590361445783,0.7940361380722891,0.07905828915662651,245.6024096385542,0.1838713694282668,6.424403949324957,91.91646606956513,48.72109019946706,97.27330085564353
Argyrolepidia fractus,23.194999866666667,2867.366666666667,231.25072133333333,75.95493678,30.186666666666667,15.38,0.771433331,0.3205964263333333,329.0,0.1921885529060149,5.954925628620093,103.2298008114428,47.858895918461386,93.36607613534912
Argyrosticta aurifundens,23.90464031818182,2979.068181818182,68.11318215909091,47.810781818181816,29.602272727272727,18.81590909090909,0.8007670386363636,0.06483549727272728,497.97727272727275,0.28286866859533,7.176871133477062,127.59895445531114,53.46993888722757,127.24999488596251
Argyrosticta bellinita,23.11564065671642,2829.5373134328356,87.45497371641791,46.031328537313435,28.994029850746266,17.715671641791044,0.794625010597015,0.15406799104477611,556.4402985074627,0.27183055777476933,7.03642426363915,120.00650060118315,50.40659005747365,129.97621538218047
Argyrosticta decumana,21.179670326007326,1459.069597069597,193.68186545787546,63.723888956043965,28.44029304029304,12.987545787545788,0.5778012772527472,31.825141065201464,523.7728937728938,0.2229593391745896,5.705551861206934,137.39830329759724,54.64397380217122,151.76305849709374
Argyrosticta ditissima,24.119128818181817,1993.7272727272727,83.926058,65.12795627272727,29.568181818181817,18.963636363636365,0.7914886363636363,6.250864113636364,219.54545454545453,0.16686339950720386,6.805745083799487,123.90118029919931,44.649023948453426,126.41739079563831
Argyrosticta eubotes,24.50228516129032,2873.1612903225805,63.428933161290324,45.968066419354834,30.206451612903226,19.361290322580647,0.7924919387096774,0.300732,394.9032258064516,0.2891568476800183,7.364661575216305,118.00189274848238,52.460406224369116,134.25589692864236
Argyrosticta meres,23.58509625,2669.5576923076924,73.28681513461538,48.796708134615386,29.52692307692308,18.251923076923077,0.7887499978846153,0.7595259884615384,584.7115384615385,0.287503161730671,7.138112108887522,104.66874893414067,52.54655774917985,128.3189931590559
Argyrosticta vauaurea,23.695753403846155,2902.0576923076924,66.24913530769231,49.66360667307693,29.39423076923077,18.61346153846154,0.7931009421153845,0.4612239076923077,538.3846153846154,0.2818411157570831,7.197986823145233,114.47334349616052,52.83134596842866,134.655262371888
Arpia janeira,20.24115846341463,1578.4146341463415,292.8138331707317,40.06489703658537,29.28048780487805,10.382926829268293,0.7308048797560975,8.731256336585366,291.6341463414634,0.21647230932106246,5.934355689874112,121.74796196037163,45.68719017865471,118.83469286164109
Aseptis adnixa,12.35344399489796,913.0510204081633,519.0497826530612,72.83023426530612,27.45612244897959,0.8448979591836734,0.5142959135714286,10.022025914693877,658.4285714285714,0.2898300838426938,7.233481152970084,118.66670758912039,45.074847118602854,81.68391826918462
Aseptis binotata,8.820696175144032,874.0246913580247,659.037707983539,52.983511864197524,25.432098765432098,-4.2139917695473255,0.5319485610699589,2.3262886694650207,676.8971193415638,0.2976716573035826,6.895685265980995,109.29039815336134,45.354787876252146,99.89511949428505
Aseptis catalina,20.2593751875,184.90625,629.6815690625,64.553903,37.3375,5.275,0.198718751875,0.522895415625,428.125,0.2511281170216955,7.046047516015349,141.61629006372237,37.86432324653501,73.86016142396203
Aseptis characta,9.828300165346535,398.5247524752475,743.4833104950495,53.86477423762376,29.400000000000002,-5.477227722772278,0.37488366415841584,0.3356116086138614,1268.5940594059407,0.30738757288811464,7.347673089343816,130.30202930202208,48.6176497249734,74.24290458773378
Aseptis ethnica,13.26354171875,554.90625,557.9038971875,78.45965309375,29.7875,1.140625,0.4895781234375,0.285239646875,1266.59375,0.14697607342969307,6.574175029863032,119.02735939150246,34.1566117853981,59.60849575353821
Aseptis fumeola,14.211951763157895,515.0263157894736,637.2401934210527,74.0986657105263,31.289473684210527,-0.13684210526315788,0.44538157947368423,0.4457890392105263,1553.0263157894738,0.22342448599967574,7.041742468663608,118.3362709944239,40.86658933196131,67.1834168507679
Aseptis fumosa,9.694485273529413,413.6470588235294,728.0505673529412,50.072208352941175,29.25588235294118,-5.126470588235295,0.4343602961764706,0.3146848823529412,1087.8529411764705,0.30460570333657777,7.23415912081916,114.9695230619233,42.998731334402414,81.107034599344
Aseptis genetrix,13.130448769230771,522.5769230769231,587.181405,75.24118784615385,30.08076923076923,-0.007692307692307767,0.4678173053846154,2.0533725923076926,1264.1153846153845,0.17863747420693382,6.964203665063677,122.6432003986192,39.389170023404525,58.8472218489589
Aseptis lichena,9.809783130434782,830.695652173913,672.1482104347826,71.07486369565217,29.569565217391304,-3.821739130434782,0.5030434608695653,0.17606258260869564,1133.3478260869565,0.35664727048681893,7.309908022342686,84.0471895518982,44.38732961178608,115.98403764858294
Aseptis marina,15.89766365,545.7964285714286,494.75596603571427,90.61338724642857,31.286428571428573,3.6839285714285714,0.46282857260714283,19.772152850428572,334.125,0.28369099384330204,6.781225091296359,110.79702896641861,46.467149595812685,97.21271104950257
Aseptis perfumosa,16.927527786729858,363.92890995260666,411.20656796208533,89.8880843507109,29.04739336492891,6.019431279620854,0.3517902889099527,89.94980542274882,378.436018957346,0.157953728154502,6.915529211405229,117.8959610509573,41.76140918815475,66.53134113980815
Aseptis susquesa,16.958080848484848,342.6060606060606,481.52455848484846,83.60785806060606,31.01818181818182,4.660606060606061,0.3450303006060606,16.402937603030303,503.8484848484849,0.2524658260127815,6.998941176476361,129.035239191139,41.55700199957287,58.385051559875755
Asteroscopus sphinx,10.085461965217391,701.3804347826087,677.2086,23.112876967391305,24.721739130434784,-1.8684782608695654,0.588130439673913,5.505647921413043,213.09782608695653,0.29372920787788315,7.288315499106747,124.6384620189288,46.05295310073707,80.84283041701327
Asteroscopus syriaca,10.69390425925926,592.0185185185185,805.5785046296296,27.13969337037037,27.39074074074074,-4.153703703703704,0.49293518703703704,1.2819623277777779,348.31481481481484,0.2774213886951425,6.568911721337407,118.2758747128302,61.75797894746727,127.5454152178567
Ataboruza divisa,21.427170365019013,1942.0,387.15266062357415,71.62695939543725,30.704182509505703,10.786692015209125,0.6801121684410646,7.561606162851711,328.93155893536124,0.22787335601329856,6.869376748182,122.27459795263678,49.51759137650489,87.48237004186731
Ataboruza lauta,20.07818605882353,2070.176470588235,335.97482952941175,69.076744,28.370588235294118,10.305882352941175,0.7669117529411765,3.203035894117647,913.8823529411765,0.21736052248047855,7.108805653520186,131.90598364336117,46.372845683895505,99.18489430277282
Ataboruza stragulata,21.96442901851852,2154.1388888888887,364.35754622222225,70.95722812037037,30.453703703703702,12.01388888888889,0.6857500053703703,4.59858630037037,226.38888888888889,0.2735544102266538,6.95900035336493,127.10700225283392,45.10604619203986,94.0500026258656
Atethmia algirica,12.146460623655914,717.1505376344086,569.5690179569892,34.093107784946234,27.0752688172043,1.0526881720430108,0.502739250967742,15.788253291935483,697.7849462365591,0.18950099123505512,6.212856239504409,142.9724275090132,42.72190861796371,142.83762044531977
Atethmia ambusta,10.98973856716418,617.4029850746268,770.281577238806,26.143754746268655,27.27686567164179,-2.935820895522388,0.5227555985074627,4.5221847722388056,258.0970149253731,0.20791308738848005,6.5743275136398145,117.6334135243294,42.465867182576105,113.7305042181353
Atethmia centrago,9.73379209357798,766.9082568807339,599.5147738532111,21.974988211009173,23.210091743119268,-1.001834862385321,0.5883394522018348,5.058554923486239,239.43119266055047,0.17790090999456099,6.897876427305566,138.47604976373773,39.40659538831707,118.01298986881895
Athetis bremusa,21.327678581632654,2282.438775510204,453.5070931632653,66.52935992857142,30.39591836734694,11.121428571428572,0.6983163240816326,12.442256140816326,327.4591836734694,0.22539193762346524,6.807723437942872,146.16006111035142,41.24974815912875,86.58758846689953
Athetis brunneolineosa,16.299389105263156,2733.8984962406016,375.8054555263158,66.9476597368421,23.80075187969925,7.478571428571429,0.8260986834210526,1.1481655368796992,1313.9323308270677,0.20281401623407652,6.919461701182224,108.87010911997221,39.397819636556854,92.76376008284727
Athetis delecta,16.100520375,2706.75,430.4224316666667,110.11083624999999,24.354166666666668,4.204166666666667,0.7529479154166666,9.294936733333333,2005.3333333333333,0.32064700098732357,6.894762180514494,135.7993482577767,43.382304964348016,83.45359542264737
Athetis erigida,22.7200521875,2033.5,358.9299518125,80.439526375,31.034375,12.803125,0.70568749875,13.947936659375,410.1875,0.21222422705934535,6.671576744705608,126.33621689667793,31.448818123604855,101.80378215579651
Athetis furvula,10.165449588389514,527.1161048689139,830.2210370037453,31.088070955056182,27.014606741573033,-4.623220973782771,0.5398661024344569,3.5621475110861422,129.4569288389513,0.24910380001062307,7.004022385935475,103.09249589187563,41.86926637901593,88.1340735585291
Athetis gluteosa,8.204938211481482,750.4876543209876,828.2189889506172,33.7532227654321,24.687037037037037,-6.635185185185186,0.5470709885802469,3.2222860082098763,351.0061728395062,0.23801554126312569,6.542842354016545,117.05262958837088,42.0242748030601,96.53086554652576
Athetis hongkongensis,21.854700871794872,2091.076923076923,508.72850999999997,77.86913984615386,30.59230769230769,11.071794871794872,0.7146602564102563,14.143478117948717,176.66666666666666,0.226646704471505,6.945327703050666,123.72652323554215,43.06805904193186,111.1145333915479
Athetis hospes,13.113648769547325,883.4526748971193,569.2688710699589,36.342810176954735,26.731275720164607,1.7798353909465021,0.5933518496296297,5.872473581481482,189.06995884773661,0.2317872666935981,6.927158903482803,110.50521512253955,39.41993012105802,82.04423622102537
Athetis ignava,17.183101944444445,772.5,352.2898127777778,75.26213216666666,26.994444444444444,3.8777777777777778,0.48227777888888895,2.564935788888889,1309.0,0.24695421926271388,7.116966711087026,151.63259384055323,43.496753545709836,80.72992380073948
Athetis lepigone,8.428851016363636,574.7121212121212,859.940795909091,43.49899038636364,25.021212121212123,-6.6030303030303035,0.5434223531818182,8.56727949939394,238.9318181818182,0.27340912201667933,6.220815332807126,121.7541940540294,51.18364644455979,113.2218685227245
Athetis leuconephra,19.94726995402299,464.42528735632186,431.06427747126435,90.55158406896552,31.098850574712642,4.002298850574713,0.3627873526436781,3.233231064367816,1131.183908045977,0.24787069315380558,6.37750186522101,107.48649483071611,46.382099275763274,104.33428592343279
Athetis maculatra,22.359327420454544,1780.909090909091,319.87332852272726,74.02539769318183,30.835227272727273,12.192045454545456,0.6799204539772727,3.083646653863636,128.35227272727272,0.23129153752602216,6.897727798060671,124.49653831866472,43.94292170613664,89.45722843819945
Athetis obtusa,20.85980382352941,2474.735294117647,458.5406455882353,59.46692058823529,29.75294117647059,11.129411764705882,0.6590514758823529,12.561068128823528,309.8235294117647,0.19468597658720296,6.993258546642416,144.09140898174206,38.34319663290906,67.6635408235199
Athetis pallustris,5.385441151058823,774.4235294117647,755.9110562352942,27.793543723529414,21.13764705882353,-8.06235294117647,0.4505647076470588,1.657730645882353,957.4235294117647,0.23652407772636969,6.62247655063104,127.15049227774863,38.20204376366307,94.71638978534494
Athetis reclusa,21.399891779220777,1579.6623376623377,341.2054403896104,67.96885001298702,30.162337662337663,10.788311688311689,0.6903181787012987,2.6781028441558443,190.54545454545453,0.25297632870698517,6.637937888265964,119.98591168789618,40.29085677953669,103.14742475591704
Athetis singula,21.05,470.0,470.50745,82.80213,32.6,4.1,0.30449998,3.212139,999.0,0.2856022994512673,7.397685252678526,89.01829108962635,44.676449744210814,139.71714136399268
Athetis speideli,17.43696541025641,2775.3076923076924,403.791641025641,60.52853182051282,25.415384615384614,8.605128205128207,0.8489423061538462,1.044959461025641,998.5384615384615,0.24273901803057887,7.028924689610065,117.36570361410479,38.339100837982464,69.38771215829367
Athetis stellata,16.97222222222222,1791.2592592592594,681.5486566666667,63.35838618518518,29.585185185185182,3.185185185185185,0.6356111085185185,14.280593876666668,333.3333333333333,0.24466931868762512,6.476709108476403,128.12729866828704,39.33702174997626,108.6722552950396
Athetis stellulata,21.941666619047616,2156.285714285714,501.07214142857146,78.53915457142857,30.571428571428573,11.423809523809524,0.7377619047619047,24.957820176190477,160.71428571428572,0.2191337602103946,5.788198642375046,133.00984410640038,48.11203818247433,129.74552024225014
Athetis striolata,19.45580348214286,1385.482142857143,380.4885157142857,55.57684166071429,28.94464285714286,8.019642857142857,0.7417678576785713,0.010176554285714286,286.5,0.25409098596940777,6.964428957294492,123.09492456207353,46.04413342362316,85.88415769372621
Athetis tarda,12.154108103508772,1148.256140350877,870.3315797894736,15.682840349122808,29.812280701754386,-5.329122807017543,0.5981359659298245,7.185767328736842,215.03508771929825,0.23503678170929593,6.990969071385942,102.55951226707694,38.20856598520299,76.04380340953519
Athetis tenuis,15.87417654743083,882.2845849802371,431.37586747035573,32.42149418577075,28.049407114624508,4.98695652173913,0.5972519768379446,3.6282296055731225,235.61660079051384,0.24597661648315042,7.041866888927731,114.96243652285115,42.60653961871557,90.45640958538843
